城市id	城市名称
286656	重庆科技馆
286657	贝迪颐园温泉旅游度假区
286658	华岩风景区
286659	重庆动物园
286660	重庆海兰云天温泉度假区
286661	加勒比海水世界
286662	重庆南山植物园
286663	重庆市南山植物园
286664	磁器口
286665	歌乐山森林公园
286666	重庆歌乐山烈士陵园
286667	都江堰景区
286668	青城山旅游区
286669	宝光桂湖文化旅游区
286670	成都大熊猫繁育研究基地
286671	成都武侯祠博物馆南门
286672	杜甫草堂
286673	桂湖公园南门
286674	国色天乡乐园
286675	欢乐谷
286676	金沙遗址博物馆
286677	洛带古镇
286678	三圣花乡
286679	黑山谷生态旅游区北门
286680	重庆万盛黑山谷生态旅游区
286681	巫山小三峡
286682	小小三峡
286683	重庆大足石刻艺术博物馆
286684	天生三桥
286685	仙女山国家森林公园
286686	重庆武隆芙蓉洞
286687	桃花源
286688	花洲书院
286689	玉泉寺
286690	宜昌市情人泉旅游区
286691	宜昌市野人谷旅游区
286692	中华鲟园
286693	灵山风景区
286694	湘湖旅游度假区
286695	垂云通天河
286696	安溪凤山风景旅游区
286697	虎邱洪恩岩
286698	人民公园北门
286699	乌鲁木齐儿童公园北门
286700	乌鲁木齐市植物园
286701	雅玛里克山
286702	中国国际滑沙活动中心
286703	怪楼奇园
286704	祖山风景区
286705	邳州博物馆
286706	无名山公园
286707	徐州环城森林公园
286708	水陆庵
286709	阿房宫遗址
286710	常宁宫休闲山庄
286711	大兴善寺
286712	沣峪荘园
286713	广仁寺
286714	临潼博物馆
286715	陕西自然博物馆
286716	高淳老街西门
286717	大金山风景区
286718	傅家边农业科技园
286719	南京天生桥风景名胜区
286720	无想山旅游休闲度假区
286721	甘泉湖旅游度假区
286722	将军山旅游风景区
286723	南京金牛湖风景区
286724	南京石头城遗址公园
286725	南山湖旅游度假区
286726	求雨山文化名人纪念馆
286727	郑和宝船遗址公园
286790	峨眉山旅游风景区万年寺入口
286789	峨眉山旅游风景区清音阁入口
286788	峨眉山旅游风景区零公里入口
286787	峨眉山旅游风景区
286786	乐山大佛景区
286785	龙宫洞
286784	富华山景区
286783	石钟山
286782	浴花园特色温泉
286781	天沐·江西庐山温泉度假村
286780	龙湾温泉度假村
286779	西海温泉
286778	庐山西海风景区
286777	庐山风景区
286776	庐山东门
286775	厦门园林植物园
286774	厦门海沧大桥旅游区
286773	厦门北辰山
286772	天竺山森林公园
286771	日月谷温泉公园
286770	嘉庚公园
286769	胡里山炮台
286768	翠丰SPA温泉度假村
286767	日光岩
286766	黄荣远堂
286765	海天堂构
286764	鼓浪屿
286791	大佛禅院
286792	犍为文庙
286793	东方佛都
286794	金鹰山庄
286795	乌木博物苑
286796	峨眉山竹叶青生态茗园
286799	Yosemite National Park
280000	龙华区
280001	坪山区
280002	光明区
280003	叶集区
4271	康巴什区
280005	北屯市
280006	云冈区
280007	平城区
287026	洱海
287027	苍山
287028	青海湖
287029	桃花冲风景区
287030	泸沽湖
287031	鼓楼
287032	三清山
287033	华山
287034	碧峰峡
287035	广西科技馆
287036	海洋之窗
287037	德天瀑布
287038	东山岭
287039	国家森林公园
287040	明月山
287041	东江湖
287042	天鹅堡森林公园
287043	温州乐园
287044	元阳梯田
287045	雷公山国家森林公园
287046	猫儿山
287047	西岭雪山
287048	抚仙湖
287049	司徒小镇
287050	普陀山
287051	雾凇岛
287052	横店影视城
280008	雄安新区
287054	金湾机场
280009	เมืองพัทยา
287055	เกาะเสม็ด
287056	อำเภอเกาะสมุย
280010	艾奥瓦
280011	Омская область
280012	أبو ظبي
280013	 Đà Nẵng
287057	 富士山
280014	 قطر
280015	 Saipan
287058	 제주도
280016	Иркутск
280017	Тараз
280018	Luzern
280019	Hawaii
280020	Padova
280021	Gaborone
287059	武当山景区
287060	Đảo Phú Quốc
3201	龙港市
3202	平桂区
3204	铁门关市
3206	可克达拉市
3208	昆玉市
3210	Bakı
3212	จังหวัดบุรีรัมย์
3214	Suva
3215	古北水镇
3217	伊美区
3218	丰林县
3219	大箐山县
3220	金林区
3221	红谷滩区
3222	胡杨河市
3223	四姑娘山景区
3224	上海迪士尼度假区
3226	秦始皇帝陵博物院
3227	亚龙湾热带天堂森林公园
3228	亚特兰蒂斯失落的空间水族馆
3229	珠海长隆海洋王国
3230	东方明珠广播电视塔
3231	亚特兰蒂斯水世界
3232	大唐不夜城
3233	总统府
3235	上海欢乐谷
3236	莫干山风景名胜区
3237	朱家角古镇
3238	鸣沙山月牙泉
3239	老君山风景名胜区
3240	中华恐龙园
3242	长隆水上乐园
3243	千岛湖风景区
3244	呼伦贝尔大草原
3245	莫高窟景区
3246	广州塔
3247	南山文化旅游区
3248	青岛·海昌极地海洋公园
3249	东部华侨城
3250	天涯海角游览区
3251	上海海洋水族馆
3252	重庆武隆天生三桥风景区
3253	阿那亚·黄金海岸社区
3254	九寨沟
3255	海南三亚亚龙湾国家旅游度假区
3256	中山陵园
3257	张家界国家森林公园
3258	无锡融创乐园
3259	海陵岛风景区
3260	上海海昌海洋公园
3261	泰山风景名胜区
3262	广州番禺长隆野生动物世界
3263	滇池海埂公园
3264	枸杞岛
3265	西安城墙
3266	拈花湾景区
3267	橘子洲景区
3268	上海玛雅海滩水公园
3269	长隆欢乐世界
3270	南山竹海
3271	武汉海昌极地海洋公园
3272	上新街索道站
3273	外伶仃岛风景区
3274	灵隐寺-飞来峰
3275	云上草原
3276	杭州HELLO KITTY乐园
3277	芜湖方特梦幻王国
3278	圆明园
3279	巽寮湾沙滩
3280	华谊兄弟电影世界
3281	欢乐谷
3282	双月湾沙滩
3283	南浔古镇
3284	天津海昌极地海洋公园
3285	方特梦幻王国
3286	杭州开元森泊度假乐园
3287	发现王国主题公园
3288	龙门古镇
3289	张家界大峡谷
3292	庐山国家级旅游风景名胜区
3294	张掖七彩丹霞景区
3295	武汉木兰草原
3296	小七孔景区
3298	罗蒙环球乐园
3299	古龙峡玻璃大峡谷云天玻霸
3300	张北草原
3301	高椅岭
3302	南京海底世界
3303	成都海昌极地海洋公园
3304	正佳极地海洋世界
3305	趵突泉
3306	锦里
3307	焦作云台山风景名胜区
3308	青岩古镇
3309	中国国家博物馆
3310	上海杜莎夫人蜡像馆
3311	莫干山开元森泊度假乐园
3312	翡翠湖
3313	玉龙雪山国家级风景名胜区-蓝月谷
3314	碧海银沙景区
3315	杭州西湖风景名胜区-九溪烟树
3316	马仁奇峰风景区
3317	三清山国家级旅游风景区
3318	回民街
3319	武隆天坑地缝国家地质公园
3320	重阳成道宫-活死人墓
3321	长隆国际海洋度假区
3322	天目湖御水温泉景区
3323	顺德华侨城·欢乐海岸PLUS
3324	建业·华谊兄弟电影小镇
3325	恩施大峡谷
3326	四行仓库
3327	浙东小九寨景区
3328	银杏湖旅游度假区
3329	Club Med桂林度假村
3330	武功山国家级风景名胜区
3331	长鹿旅游休博园
3332	龙脊梯田风景名胜区
3333	象山景区
3334	天津方特欢乐世界
3335	喀纳斯景区
3336	裸心堡裸心味餐厅
3337	钟山风景区-明孝陵景区
3339	上海环球金融中心
3340	方特梦幻王国
3341	仙螺岛
3342	方特东方神画
3343	上海长风海洋世界
3345	南京博物院
3346	世外桃源
3347	南京牛首山文化旅游区
3348	环球动漫嬉戏谷
3351	安徒生童话乐园
3353	丽江千古情景区
3354	东平国家森林公园
3356	漳浦火山岛度假村
3357	方特欢乐世界
3358	广州融创乐园
3359	清河坊历史文化特色街区
3360	栈桥景区
3361	张家界大峡谷玻璃桥
3362	张北草原天路
3363	天堂岛海洋乐园
3364	杭州长乔极地海洋公园
3365	十里画廊
3366	深圳野生动物园
3367	三亚千古情景区
3368	中国科学院西双版纳热带植物园
3369	上海影视乐园
3370	胡杨林景区
3371	大鹏半岛
3372	少林寺
3373	南通森林野生动物园
3374	纳木措国家公园
3375	黄河壶口瀑布风景名胜区
3376	鹿回头风景区
3377	东澳岛
3378	千岛湖中心湖区游船码头
3379	长江三峡大坝旅游区
3380	海螺沟
3381	杭州野生动物世界
3382	济南方特东方神画
3383	大明湖景区
3384	分界洲岛景区
3385	茅山宝盛园
3386	乐华恒业欢乐世界
3387	红山森林动物园
3388	沙家浜风景区
3390	北海银滩
3391	蜈支洲岛
3392	东极岛景区
3393	武汉欢乐谷
3395	宽窄巷子景区
3396	方特欢乐世界
3397	武汉东湖海洋乐园
3398	田子坊
3399	上海之巅观光厅
3400	木兰围场
3401	重庆欢乐谷
3402	嵊山岛箱子岙码头
3403	广州融创雪世界
3405	拉市海
3406	朱家尖景区
3407	长白山魔界风景区
3408	渣滓洞
3409	郑氏十七房景区
3413	终南山
3414	珠穆朗玛峰国家公园
3415	玉龙雪山国家级风景名胜区
3416	密云水库
3417	金沙城中心
3418	钱塘江
3420	港珠澳大桥
3421	班公湖
3422	天安门广场毛主席纪念堂
3423	北京798艺术区
3425	独库公路
3426	深圳罗湖口岸
3427	祁连山
3429	边境·金三角景区
3430	安河桥北
3431	广汉三星堆博物馆
3432	二沙岛
3434	龙门石窟
3435	南京万达乐园
3436	八里沟
3437	大角湾-海陵岛国家海洋公园
3438	上海中心大厦
3440	五角大楼
3441	当代卡梅尔小镇
3442	泸定桥
3443	乾陵
3444	爱情天梯
3446	云南普者黑喀斯特地貌国家湿地公园
3447	洞庭湖
3448	大别山石窟风景区
3449	喜马拉雅·冈仁波齐酒店
3451	长寿山
3452	黄龙洞景区
3453	西湖音乐喷泉表演
3454	洛邑古城
3456	毛泽东同志故居
3457	沣峪口村
3458	松山湖风景区
3460	京杭大运河杭州景区
3461	洪崖洞民俗风貌区
3463	上环
3464	微山湖
3465	环亚凯瑟琳广场
3466	黄山-猴子观海
3467	中国丹霞山世界地质公园
3468	沙溪古镇
3469	玉门关
3470	人民英雄纪念碑
3471	窑湾古镇
3472	梵净山风景区
3473	青州古城
3475	钟山风景名胜区-美龄宫
3476	天安门广场
3477	荡口古镇
3478	长江三峡
3479	孜珠寺
3480	珠海国际航展中心
3481	花鸟岛
3482	应县木塔
3484	雍和宫
3485	平乐古镇
3486	纽约纽约雅轩
3488	南京长江大桥
3489	中海·瓦尔登湖
3490	杭州湾跨海大桥
3491	长白山天池
3492	Upline上野咖啡
3493	金马花园
3494	郭亮村
3495	杭州西湖风景名胜区-断桥残雪
3497	红旗渠风景区
3498	黄山-迎客松
3499	十三陵-定陵
3500	青岛港
3501	悬空村景点
3502	天柱山风景区停车场
3503	观复博物馆
3504	龙门大桥
3506	平潭岛
3507	铁刹山
3508	天堂寨风景区
3509	南街村景区
3510	紫马岭公园
3511	鹳雀楼
3514	中美合作所集中营旧址渣滓洞监狱
3515	永兴岛
287062	临平区
287063	钱塘区
